"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
406,"UA",681,"ORD","Noon-4pm","Sat","May",160,-3,"No"
407,"UA",683,"ORD","Noon-4pm","Sat","May",151,-6,"No"
408,"UA",689,"ORD","4-8pm","Sat","May",160,-11,"No"
409,"UA",745,"DEN","Noon-4pm","Sat","May",277,-11,"No"
410,"UA",835,"ORD","4-8am","Sat","May",160,-3,"No"
411,"UA",403,"DEN","4-8am","Sun","May",284,-6,"No"
412,"UA",405,"DEN","8-Noon","Sun","May",277,-3,"No"
413,"UA",669,"ORD","4-8am","Sun","May",160,-4,"No"
414,"UA",679,"ORD","Noon-4pm","Sun","May",160,-5,"No"
415,"UA",683,"ORD","Noon-4pm","Sun","May",160,-8,"No"
416,"UA",689,"ORD","4-8pm","Sun","May",160,2,"No"
417,"UA",745,"DEN","Noon-4pm","Sun","May",277,0,"No"
418,"UA",999,"ORD","8-Noon","Sun","May",160,-2,"No"
419,"UA",403,"DEN","4-8am","Mon","May",281,-8,"No"
420,"UA",405,"DEN","8-Noon","Mon","May",274,-6,"No"
421,"UA",409,"DEN","4-8pm","Mon","May",279,64,"Yes"
422,"UA",511,"ORD","8-Noon","Mon","May",160,-2,"No"
423,"UA",667,"ORD","4-8am","Mon","May",143,-6,"No"
424,"UA",669,"ORD","4-8am","Mon","May",150,-4,"No"
425,"UA",673,"ORD","8-Noon","Mon","May",158,0,"No"
426,"UA",677,"ORD","8-Noon","Mon","May",158,-3,"No"
427,"UA",679,"ORD","Noon-4pm","Mon","May",160,-5,"No"
428,"UA",681,"ORD","Noon-4pm","Mon","May",160,-7,"No"
429,"UA",683,"ORD","Noon-4pm","Mon","May",163,-7,"No"
430,"UA",685,"ORD","Noon-4pm","Mon","May",160,-7,"No"
431,"UA",687,"ORD","4-8pm","Mon","May",160,-12,"No"
432,"UA",689,"ORD","4-8pm","Mon","May",160,-2,"No"
433,"UA",691,"ORD","4-8pm","Mon","May",160,-2,"No"
434,"UA",693,"ORD","4-8pm","Mon","May",160,17,"No"
435,"UA",695,"ORD","8-Mid","Mon","May",160,56,"Yes"
436,"UA",745,"DEN","Noon-4pm","Mon","May",277,36,"Yes"
437,"UA",847,"IAD","4-8pm","Mon","May",92,2,"No"
438,"UA",403,"DEN","4-8am","Tue","May",281,-5,"No"
439,"UA",405,"DEN","8-Noon","Tue","May",277,-7,"No"
440,"UA",409,"DEN","4-8pm","Tue","May",279,5,"No"
441,"UA",511,"ORD","8-Noon","Tue","May",158,0,"No"
442,"UA",667,"ORD","4-8am","Tue","May",143,-2,"No"
443,"UA",669,"ORD","4-8am","Tue","May",150,-8,"No"
444,"UA",673,"ORD","8-Noon","Tue","May",158,2,"No"
445,"UA",677,"ORD","8-Noon","Tue","May",160,-8,"No"
446,"UA",679,"ORD","Noon-4pm","Tue","May",160,-8,"No"
447,"UA",681,"ORD","Noon-4pm","Tue","May",160,3,"No"
448,"UA",683,"ORD","Noon-4pm","Tue","May",163,51,"Yes"
449,"UA",685,"ORD","Noon-4pm","Tue","May",160,0,"No"
450,"UA",689,"ORD","4-8pm","Tue","May",160,29,"No"
451,"UA",691,"ORD","4-8pm","Tue","May",160,1,"No"
452,"UA",693,"ORD","4-8pm","Tue","May",160,0,"No"
453,"UA",695,"ORD","8-Mid","Tue","May",160,31,"Yes"
454,"UA",745,"DEN","Noon-4pm","Tue","May",277,27,"No"
455,"UA",835,"ORD","8-Noon","Tue","May",160,-9,"No"
456,"UA",847,"IAD","4-8pm","Tue","May",92,22,"No"
457,"UA",403,"DEN","4-8am","Wed","May",281,-6,"No"
458,"UA",405,"DEN","8-Noon","Wed","May",277,2,"No"
459,"UA",409,"DEN","4-8pm","Wed","May",279,17,"No"
460,"UA",511,"ORD","8-Noon","Wed","May",158,-2,"No"
461,"UA",667,"ORD","4-8am","Wed","May",143,-8,"No"
462,"UA",669,"ORD","4-8am","Wed","May",150,-5,"No"
463,"UA",673,"ORD","8-Noon","Wed","May",158,53,"Yes"
464,"UA",677,"ORD","8-Noon","Wed","May",160,6,"No"
465,"UA",679,"ORD","Noon-4pm","Wed","May",160,36,"Yes"
466,"UA",681,"ORD","Noon-4pm","Wed","May",160,18,"No"
467,"UA",683,"ORD","Noon-4pm","Wed","May",163,0,"No"
468,"UA",685,"ORD","Noon-4pm","Wed","May",160,19,"No"
469,"UA",687,"ORD","4-8pm","Wed","May",160,0,"No"
470,"UA",689,"ORD","4-8pm","Wed","May",160,38,"Yes"
471,"UA",691,"ORD","4-8pm","Wed","May",160,0,"No"
472,"UA",693,"ORD","4-8pm","Wed","May",160,11,"No"
473,"UA",695,"ORD","8-Mid","Wed","May",160,36,"Yes"
474,"UA",745,"DEN","Noon-4pm","Wed","May",277,-6,"No"
475,"UA",835,"ORD","8-Noon","Wed","May",160,-8,"No"
476,"UA",847,"IAD","4-8pm","Wed","May",92,31,"Yes"
477,"UA",403,"DEN","4-8am","Thu","May",281,-4,"No"
478,"UA",405,"DEN","8-Noon","Thu","May",277,58,"Yes"
479,"UA",409,"DEN","4-8pm","Thu","May",279,59,"Yes"
480,"UA",511,"ORD","8-Noon","Thu","May",158,-1,"No"
481,"UA",667,"ORD","4-8am","Thu","May",143,-7,"No"
482,"UA",669,"ORD","4-8am","Thu","May",150,-5,"No"
483,"UA",673,"ORD","8-Noon","Thu","May",158,6,"No"
484,"UA",677,"ORD","8-Noon","Thu","May",160,41,"Yes"
485,"UA",679,"ORD","Noon-4pm","Thu","May",160,49,"Yes"
486,"UA",681,"ORD","Noon-4pm","Thu","May",160,105,"Yes"
487,"UA",683,"ORD","Noon-4pm","Thu","May",163,0,"No"
488,"UA",685,"ORD","Noon-4pm","Thu","May",160,9,"No"
489,"UA",687,"ORD","4-8pm","Thu","May",160,182,"Yes"
490,"UA",689,"ORD","4-8pm","Thu","May",160,142,"Yes"
491,"UA",691,"ORD","4-8pm","Thu","May",160,228,"Yes"
492,"UA",693,"ORD","4-8pm","Thu","May",160,0,"No"
493,"UA",695,"ORD","8-Mid","Thu","May",160,114,"Yes"
494,"UA",745,"DEN","Noon-4pm","Thu","May",277,-7,"No"
495,"UA",835,"ORD","8-Noon","Thu","May",160,-1,"No"
496,"UA",847,"IAD","4-8pm","Thu","May",92,53,"Yes"
497,"UA",403,"DEN","4-8am","Fri","May",281,5,"No"
498,"UA",405,"DEN","8-Noon","Fri","May",277,-2,"No"
499,"UA",409,"DEN","4-8pm","Fri","May",279,26,"No"
500,"UA",511,"ORD","8-Noon","Fri","May",158,-3,"No"
501,"UA",667,"ORD","4-8am","Fri","May",143,59,"Yes"
502,"UA",669,"ORD","4-8am","Fri","May",150,-4,"No"
503,"UA",673,"ORD","8-Noon","Fri","May",158,-4,"No"
504,"UA",677,"ORD","8-Noon","Fri","May",160,14,"No"
505,"UA",679,"ORD","Noon-4pm","Fri","May",160,0,"No"
506,"UA",681,"ORD","Noon-4pm","Fri","May",160,28,"No"
507,"UA",683,"ORD","Noon-4pm","Fri","May",163,104,"Yes"
508,"UA",685,"ORD","Noon-4pm","Fri","May",160,89,"Yes"
509,"UA",687,"ORD","4-8pm","Fri","May",160,99,"Yes"
510,"UA",689,"ORD","4-8pm","Fri","May",160,68,"Yes"
511,"UA",691,"ORD","4-8pm","Fri","May",160,140,"Yes"
512,"UA",693,"ORD","4-8pm","Fri","May",160,85,"Yes"
513,"UA",695,"ORD","8-Mid","Fri","May",160,54,"Yes"
514,"UA",745,"DEN","Noon-4pm","Fri","May",277,12,"No"
515,"UA",835,"ORD","8-Noon","Fri","May",160,-7,"No"
516,"UA",847,"IAD","4-8pm","Fri","May",92,38,"Yes"
517,"UA",403,"DEN","4-8am","Sat","May",280,8,"No"
518,"UA",405,"DEN","8-Noon","Sat","May",274,-3,"No"
519,"UA",511,"ORD","8-Noon","Sat","May",158,0,"No"
520,"UA",669,"ORD","4-8am","Sat","May",160,-1,"No"
521,"UA",677,"ORD","8-Noon","Sat","May",163,65,"Yes"
522,"UA",681,"ORD","Noon-4pm","Sat","May",160,-7,"No"
523,"UA",683,"ORD","Noon-4pm","Sat","May",148,-4,"No"
524,"UA",689,"ORD","4-8pm","Sat","May",160,-2,"No"
525,"UA",745,"DEN","Noon-4pm","Sat","May",259,-7,"No"
526,"UA",835,"ORD","8-Noon","Sat","May",160,-8,"No"
527,"UA",847,"IAD","4-8pm","Sat","May",68,-4,"No"
528,"UA",403,"DEN","4-8am","Sun","May",281,-1,"No"
529,"UA",405,"DEN","8-Noon","Sun","May",257,3,"No"
530,"UA",409,"DEN","4-8pm","Sun","May",279,19,"No"
531,"UA",511,"ORD","8-Noon","Sun","May",144,-2,"No"
532,"UA",669,"ORD","4-8am","Sun","May",160,20,"No"
533,"UA",673,"ORD","8-Noon","Sun","May",151,-3,"No"
534,"UA",677,"ORD","8-Noon","Sun","May",160,0,"No"
535,"UA",679,"ORD","Noon-4pm","Sun","May",160,-8,"No"
536,"UA",681,"ORD","Noon-4pm","Sun","May",160,-5,"No"
537,"UA",683,"ORD","Noon-4pm","Sun","May",160,-4,"No"
538,"UA",685,"ORD","Noon-4pm","Sun","May",160,-6,"No"
539,"UA",687,"ORD","4-8pm","Sun","May",160,-5,"No"
540,"UA",689,"ORD","4-8pm","Sun","May",160,-5,"No"
541,"UA",691,"ORD","4-8pm","Sun","May",160,-8,"No"
542,"UA",693,"ORD","4-8pm","Sun","May",160,-6,"No"
543,"UA",745,"DEN","Noon-4pm","Sun","May",277,43,"Yes"
544,"UA",847,"IAD","4-8pm","Sun","May",92,-9,"No"
545,"AA",301,"ORD","4-8am","Fri","May",140,-3,"No"
546,"AA",303,"ORD","4-8am","Fri","May",145,-5,"No"
547,"AA",305,"ORD","4-8am","Fri","May",145,0,"No"
548,"AA",309,"ORD","8-Noon","Fri","May",145,-9,"No"
549,"AA",313,"ORD","8-Noon","Fri","May",155,-3,"No"
550,"AA",319,"ORD","8-Noon","Fri","May",150,-7,"No"
551,"AA",321,"ORD","8-Noon","Fri","May",155,-6,"No"
552,"AA",327,"ORD","Noon-4pm","Fri","May",155,19,"No"
553,"AA",329,"ORD","Noon-4pm","Fri","May",150,42,"Yes"
554,"AA",333,"ORD","Noon-4pm","Fri","May",155,-10,"No"
555,"AA",335,"ORD","Noon-4pm","Fri","May",160,46,"Yes"
556,"AA",337,"ORD","Noon-4pm","Fri","May",160,-5,"No"
557,"AA",341,"ORD","4-8pm","Fri","May",160,79,"Yes"
558,"AA",345,"ORD","4-8pm","Fri","May",160,65,"Yes"
559,"AA",347,"ORD","4-8pm","Fri","May",155,111,"Yes"
560,"AA",363,"ORD","4-8pm","Fri","May",155,116,"Yes"
561,"AA",371,"ORD","8-Mid","Fri","May",155,0,"No"
562,"AA",413,"MIA","4-8am","Fri","May",185,-5,"No"
563,"AA",599,"MIA","8-Noon","Fri","May",190,-6,"No"
564,"AA",611,"BNA","8-Noon","Fri","May",155,-5,"No"
565,"AA",701,"DFW","4-8am","Fri","May",225,47,"Yes"
566,"AA",707,"DFW","4-8am","Fri","May",230,-2,"No"
567,"AA",709,"DFW","4-8am","Fri","May",235,-3,"No"
568,"AA",713,"DFW","8-Noon","Fri","May",240,-6,"No"
569,"AA",721,"DFW","8-Noon","Fri","May",245,1,"No"
570,"AA",731,"DFW","8-Noon","Fri","May",240,-1,"No"
571,"AA",739,"DFW","8-Noon","Fri","May",240,-4,"No"
572,"AA",743,"DFW","Noon-4pm","Fri","May",235,0,"No"
573,"AA",745,"DFW","Noon-4pm","Fri","May",240,19,"No"
574,"AA",751,"DFW","Noon-4pm","Fri","May",245,0,"No"
575,"AA",753,"DFW","Noon-4pm","Fri","May",240,33,"Yes"
576,"AA",759,"DFW","Noon-4pm","Fri","May",245,52,"Yes"
577,"AA",763,"DFW","4-8pm","Fri","May",250,55,"Yes"
578,"AA",785,"DFW","4-8pm","Fri","May",240,-1,"No"
579,"AA",787,"DFW","4-8pm","Fri","May",240,84,"Yes"
580,"AA",791,"DFW","8-Mid","Fri","May",235,50,"Yes"
581,"AA",1423,"MIA","Noon-4pm","Fri","May",190,34,"Yes"
582,"AA",1551,"BNA","4-8pm","Fri","May",150,-3,"No"
583,"AA",1559,"MIA","4-8pm","Fri","May",195,73,"Yes"
584,"AA",1685,"MIA","4-8am","Fri","May",175,-2,"No"
585,"AA",1709,"MIA","8-Mid","Fri","May",185,53,"Yes"
586,"AA",1741,"BNA","Noon-4pm","Fri","May",150,124,"Yes"
587,"AA",1757,"STL","8-Noon","Fri","May",170,14,"No"
588,"AA",1855,"STL","8-Noon","Fri","May",165,-10,"No"
589,"AA",2011,"MIA","4-8pm","Fri","May",185,70,"Yes"
590,"AA",2015,"MIA","8-Noon","Fri","May",190,-2,"No"
591,"AA",2019,"STL","8-Mid","Fri","May",160,0,"No"
592,"AA",2093,"MIA","Noon-4pm","Fri","May",190,17,"No"
593,"AA",2223,"STL","4-8pm","Fri","May",175,-5,"No"
594,"AA",2255,"MIA","4-8am","Fri","May",175,-3,"No"
595,"AA",301,"ORD","4-8am","Sat","May",140,-7,"No"
596,"AA",303,"ORD","4-8am","Sat","May",145,-9,"No"
597,"AA",305,"ORD","4-8am","Sat","May",145,-7,"No"
598,"AA",309,"ORD","8-Noon","Sat","May",145,-7,"No"
599,"AA",313,"ORD","8-Noon","Sat","May",155,-7,"No"
600,"AA",319,"ORD","8-Noon","Sat","May",150,-8,"No"
601,"AA",327,"ORD","Noon-4pm","Sat","May",155,-10,"No"
602,"AA",333,"ORD","Noon-4pm","Sat","May",155,-9,"No"
603,"AA",335,"ORD","Noon-4pm","Sat","May",160,-6,"No"
604,"AA",345,"ORD","4-8pm","Sat","May",160,-3,"No"
605,"AA",363,"ORD","4-8pm","Sat","May",155,-3,"No"
606,"AA",413,"MIA","4-8am","Sat","May",185,-2,"No"
607,"AA",599,"MIA","8-Noon","Sat","May",190,-5,"No"
608,"AA",611,"BNA","8-Noon","Sat","May",155,-8,"No"
609,"AA",707,"DFW","4-8am","Sat","May",230,10,"No"
610,"AA",709,"DFW","4-8am","Sat","May",235,-8,"No"
611,"AA",713,"DFW","8-Noon","Sat","May",240,-10,"No"
612,"AA",721,"DFW","8-Noon","Sat","May",245,-8,"No"
613,"AA",731,"DFW","8-Noon","Sat","May",240,-7,"No"
614,"AA",743,"DFW","Noon-4pm","Sat","May",235,-4,"No"
615,"AA",745,"DFW","Noon-4pm","Sat","May",240,26,"No"
616,"AA",751,"DFW","Noon-4pm","Sat","May",245,-5,"No"
617,"AA",759,"DFW","Noon-4pm","Sat","May",245,-4,"No"
618,"AA",763,"DFW","4-8pm","Sat","May",250,-4,"No"
619,"AA",785,"DFW","4-8pm","Sat","May",240,0,"No"
620,"AA",787,"DFW","4-8pm","Sat","May",240,30,"No"
621,"AA",1423,"MIA","Noon-4pm","Sat","May",190,22,"No"
622,"AA",1559,"MIA","4-8pm","Sat","May",195,-4,"No"
623,"AA",1685,"MIA","4-8am","Sat","May",175,0,"No"
624,"AA",1709,"MIA","8-Mid","Sat","May",185,10,"No"
625,"AA",1741,"BNA","Noon-4pm","Sat","May",150,-8,"No"
626,"AA",1757,"STL","8-Noon","Sat","May",170,-2,"No"
627,"AA",2011,"MIA","4-8pm","Sat","May",185,-10,"No"
628,"AA",2015,"MIA","8-Noon","Sat","May",190,-6,"No"
629,"AA",2093,"MIA","Noon-4pm","Sat","May",190,-9,"No"
630,"AA",2223,"STL","4-8pm","Sat","May",175,-10,"No"
631,"AA",2255,"MIA","4-8am","Sat","May",175,-3,"No"
632,"AA",301,"ORD","4-8am","Sun","May",140,-1,"No"
633,"AA",305,"ORD","4-8am","Sun","May",145,-1,"No"
634,"AA",309,"ORD","8-Noon","Sun","May",145,-9,"No"
635,"AA",313,"ORD","8-Noon","Sun","May",155,-7,"No"
636,"AA",319,"ORD","8-Noon","Sun","May",150,-9,"No"
637,"AA",321,"ORD","8-Noon","Sun","May",155,-8,"No"
638,"AA",327,"ORD","Noon-4pm","Sun","May",155,-9,"No"
639,"AA",329,"ORD","Noon-4pm","Sun","May",150,-8,"No"
640,"AA",333,"ORD","Noon-4pm","Sun","May",155,-4,"No"
641,"AA",335,"ORD","Noon-4pm","Sun","May",160,-4,"No"
642,"AA",337,"ORD","Noon-4pm","Sun","May",160,1,"No"
643,"AA",341,"ORD","4-8pm","Sun","May",160,-5,"No"
644,"AA",345,"ORD","4-8pm","Sun","May",160,-6,"No"
645,"AA",347,"ORD","4-8pm","Sun","May",155,-5,"No"
646,"AA",363,"ORD","4-8pm","Sun","May",155,-10,"No"
647,"AA",371,"ORD","8-Mid","Sun","May",155,29,"No"
648,"AA",413,"MIA","4-8am","Sun","May",185,-4,"No"
649,"AA",599,"MIA","8-Noon","Sun","May",190,-12,"No"
650,"AA",611,"BNA","8-Noon","Sun","May",155,-11,"No"
651,"AA",707,"DFW","4-8am","Sun","May",230,-9,"No"
652,"AA",709,"DFW","4-8am","Sun","May",235,-9,"No"
653,"AA",713,"DFW","8-Noon","Sun","May",240,1,"No"
654,"AA",721,"DFW","8-Noon","Sun","May",245,-1,"No"
655,"AA",731,"DFW","8-Noon","Sun","May",240,-4,"No"
656,"AA",743,"DFW","Noon-4pm","Sun","May",235,-7,"No"
657,"AA",745,"DFW","Noon-4pm","Sun","May",240,-10,"No"
658,"AA",751,"DFW","Noon-4pm","Sun","May",245,-5,"No"
659,"AA",753,"DFW","Noon-4pm","Sun","May",240,-1,"No"
660,"AA",759,"DFW","Noon-4pm","Sun","May",245,-6,"No"
661,"AA",763,"DFW","4-8pm","Sun","May",250,-6,"No"
662,"AA",785,"DFW","4-8pm","Sun","May",240,0,"No"
663,"AA",787,"DFW","4-8pm","Sun","May",240,-3,"No"
664,"AA",1423,"MIA","Noon-4pm","Sun","May",190,-3,"No"
665,"AA",1551,"BNA","4-8pm","Sun","May",150,35,"Yes"
666,"AA",1559,"MIA","4-8pm","Sun","May",195,-6,"No"
667,"AA",1685,"MIA","4-8am","Sun","May",175,-1,"No"
668,"AA",1709,"MIA","8-Mid","Sun","May",185,8,"No"
669,"AA",1741,"BNA","Noon-4pm","Sun","May",150,-5,"No"
670,"AA",1757,"STL","8-Noon","Sun","May",170,-8,"No"
671,"AA",1855,"STL","8-Noon","Sun","May",165,-3,"No"
672,"AA",2011,"MIA","4-8pm","Sun","May",185,3,"No"
673,"AA",2015,"MIA","8-Noon","Sun","May",190,-8,"No"
674,"AA",2019,"STL","8-Mid","Sun","May",160,-1,"No"
675,"AA",2093,"MIA","Noon-4pm","Sun","May",190,-4,"No"
676,"AA",2223,"STL","4-8pm","Sun","May",175,-7,"No"
677,"AA",2255,"MIA","4-8am","Sun","May",175,-9,"No"
678,"AA",301,"ORD","4-8am","Mon","May",140,-4,"No"
679,"AA",303,"ORD","4-8am","Mon","May",145,-3,"No"
680,"AA",305,"ORD","4-8am","Mon","May",145,-3,"No"
681,"AA",309,"ORD","8-Noon","Mon","May",145,-6,"No"
682,"AA",313,"ORD","8-Noon","Mon","May",155,-1,"No"
683,"AA",319,"ORD","8-Noon","Mon","May",150,3,"No"
684,"AA",321,"ORD","8-Noon","Mon","May",155,-4,"No"
685,"AA",327,"ORD","Noon-4pm","Mon","May",155,-7,"No"
686,"AA",329,"ORD","Noon-4pm","Mon","May",150,-6,"No"
687,"AA",333,"ORD","Noon-4pm","Mon","May",155,-5,"No"
688,"AA",335,"ORD","Noon-4pm","Mon","May",160,-5,"No"
689,"AA",337,"ORD","Noon-4pm","Mon","May",160,39,"Yes"
690,"AA",341,"ORD","4-8pm","Mon","May",160,-7,"No"
691,"AA",345,"ORD","4-8pm","Mon","May",160,-5,"No"
692,"AA",347,"ORD","4-8pm","Mon","May",155,0,"No"
693,"AA",363,"ORD","4-8pm","Mon","May",155,-5,"No"
694,"AA",371,"ORD","8-Mid","Mon","May",155,0,"No"
695,"AA",413,"MIA","4-8am","Mon","May",185,-3,"No"
696,"AA",599,"MIA","8-Noon","Mon","May",190,-5,"No"
697,"AA",611,"BNA","8-Noon","Mon","May",155,-9,"No"
698,"AA",701,"DFW","4-8am","Mon","May",225,-12,"No"
699,"AA",707,"DFW","4-8am","Mon","May",230,17,"No"
700,"AA",709,"DFW","4-8am","Mon","May",235,-4,"No"
701,"AA",713,"DFW","8-Noon","Mon","May",240,-4,"No"
702,"AA",721,"DFW","8-Noon","Mon","May",245,-3,"No"
703,"AA",731,"DFW","8-Noon","Mon","May",240,-13,"No"
704,"AA",739,"DFW","8-Noon","Mon","May",240,-8,"No"
705,"AA",743,"DFW","Noon-4pm","Mon","May",235,-7,"No"
706,"AA",745,"DFW","Noon-4pm","Mon","May",240,-4,"No"
707,"AA",751,"DFW","Noon-4pm","Mon","May",245,-4,"No"
708,"AA",753,"DFW","Noon-4pm","Mon","May",240,-6,"No"
709,"AA",759,"DFW","Noon-4pm","Mon","May",245,-8,"No"
710,"AA",763,"DFW","4-8pm","Mon","May",250,-8,"No"
711,"AA",785,"DFW","4-8pm","Mon","May",240,-3,"No"
712,"AA",787,"DFW","4-8pm","Mon","May",240,-3,"No"
713,"AA",791,"DFW","8-Mid","Mon","May",235,0,"No"
714,"AA",1423,"MIA","Noon-4pm","Mon","May",190,-2,"No"
715,"AA",1551,"BNA","4-8pm","Mon","May",150,-3,"No"
716,"AA",1559,"MIA","4-8pm","Mon","May",195,-6,"No"
717,"AA",1685,"MIA","4-8am","Mon","May",175,0,"No"
718,"AA",1709,"MIA","8-Mid","Mon","May",185,84,"Yes"
719,"AA",1741,"BNA","Noon-4pm","Mon","May",150,-7,"No"
720,"AA",1757,"STL","8-Noon","Mon","May",170,-5,"No"
721,"AA",1855,"STL","8-Noon","Mon","May",165,-2,"No"
722,"AA",2011,"MIA","4-8pm","Mon","May",185,-7,"No"
723,"AA",2015,"MIA","8-Noon","Mon","May",190,24,"No"
724,"AA",2019,"STL","8-Mid","Mon","May",160,48,"Yes"
725,"AA",2093,"MIA","Noon-4pm","Mon","May",190,-6,"No"
726,"AA",2223,"STL","4-8pm","Mon","May",175,-6,"No"
727,"AA",2255,"MIA","4-8am","Mon","May",175,28,"No"
728,"AA",301,"ORD","4-8am","Tue","May",140,-8,"No"
729,"AA",303,"ORD","4-8am","Tue","May",145,-4,"No"
730,"AA",305,"ORD","4-8am","Tue","May",145,-7,"No"
731,"AA",309,"ORD","8-Noon","Tue","May",145,-6,"No"
732,"AA",313,"ORD","8-Noon","Tue","May",155,-6,"No"
733,"AA",319,"ORD","8-Noon","Tue","May",150,8,"No"
734,"AA",321,"ORD","8-Noon","Tue","May",155,38,"Yes"
735,"AA",327,"ORD","Noon-4pm","Tue","May",155,-7,"No"
736,"AA",329,"ORD","Noon-4pm","Tue","May",150,0,"No"
737,"AA",333,"ORD","Noon-4pm","Tue","May",155,-7,"No"
738,"AA",335,"ORD","Noon-4pm","Tue","May",160,0,"No"
739,"AA",337,"ORD","Noon-4pm","Tue","May",160,17,"No"
740,"AA",341,"ORD","4-8pm","Tue","May",160,0,"No"
741,"AA",345,"ORD","4-8pm","Tue","May",160,-3,"No"
742,"AA",347,"ORD","4-8pm","Tue","May",155,33,"Yes"
743,"AA",363,"ORD","4-8pm","Tue","May",155,0,"No"
744,"AA",371,"ORD","8-Mid","Tue","May",155,13,"No"
745,"AA",413,"MIA","4-8am","Tue","May",185,0,"No"
746,"AA",599,"MIA","8-Noon","Tue","May",190,-7,"No"
747,"AA",611,"BNA","8-Noon","Tue","May",155,-7,"No"
748,"AA",701,"DFW","4-8am","Tue","May",225,-6,"No"
749,"AA",707,"DFW","4-8am","Tue","May",230,-7,"No"
750,"AA",709,"DFW","4-8am","Tue","May",235,-7,"No"
751,"AA",713,"DFW","8-Noon","Tue","May",240,-1,"No"
752,"AA",721,"DFW","8-Noon","Tue","May",245,-6,"No"
753,"AA",731,"DFW","8-Noon","Tue","May",240,25,"No"
754,"AA",739,"DFW","8-Noon","Tue","May",240,-8,"No"
755,"AA",743,"DFW","Noon-4pm","Tue","May",235,57,"Yes"
756,"AA",745,"DFW","Noon-4pm","Tue","May",240,44,"Yes"
757,"AA",751,"DFW","Noon-4pm","Tue","May",245,139,"Yes"
758,"AA",753,"DFW","Noon-4pm","Tue","May",240,0,"No"
759,"AA",759,"DFW","Noon-4pm","Tue","May",245,15,"No"
760,"AA",763,"DFW","4-8pm","Tue","May",250,0,"No"
761,"AA",785,"DFW","4-8pm","Tue","May",240,22,"No"
762,"AA",787,"DFW","4-8pm","Tue","May",240,25,"No"
763,"AA",791,"DFW","8-Mid","Tue","May",235,16,"No"
764,"AA",1423,"MIA","Noon-4pm","Tue","May",190,35,"Yes"
765,"AA",1551,"BNA","4-8pm","Tue","May",150,78,"Yes"
766,"AA",1559,"MIA","4-8pm","Tue","May",195,-4,"No"
767,"AA",1685,"MIA","4-8am","Tue","May",175,-8,"No"
768,"AA",1709,"MIA","8-Mid","Tue","May",185,44,"Yes"
769,"AA",1741,"BNA","Noon-4pm","Tue","May",150,-6,"No"
770,"AA",1757,"STL","8-Noon","Tue","May",170,30,"No"
771,"AA",1855,"STL","8-Noon","Tue","May",165,-6,"No"
772,"AA",2011,"MIA","4-8pm","Tue","May",185,8,"No"
773,"AA",2015,"MIA","8-Noon","Tue","May",190,-11,"No"
774,"AA",2019,"STL","8-Mid","Tue","May",160,48,"Yes"
775,"AA",2093,"MIA","Noon-4pm","Tue","May",190,63,"Yes"
776,"AA",2223,"STL","4-8pm","Tue","May",175,-11,"No"
777,"AA",2255,"MIA","4-8am","Tue","May",175,-8,"No"
778,"AA",301,"ORD","4-8am","Wed","May",140,0,"No"
779,"AA",303,"ORD","4-8am","Wed","May",145,-5,"No"
780,"AA",305,"ORD","4-8am","Wed","May",145,-7,"No"
781,"AA",309,"ORD","8-Noon","Wed","May",145,-7,"No"
782,"AA",313,"ORD","8-Noon","Wed","May",155,-6,"No"
783,"AA",319,"ORD","8-Noon","Wed","May",150,2,"No"
784,"AA",321,"ORD","8-Noon","Wed","May",155,-7,"No"
785,"AA",327,"ORD","Noon-4pm","Wed","May",155,-7,"No"
786,"AA",329,"ORD","Noon-4pm","Wed","May",150,0,"No"
787,"AA",333,"ORD","Noon-4pm","Wed","May",155,-1,"No"
788,"AA",335,"ORD","Noon-4pm","Wed","May",160,-7,"No"
789,"AA",337,"ORD","Noon-4pm","Wed","May",160,-4,"No"
790,"AA",341,"ORD","4-8pm","Wed","May",160,-6,"No"
791,"AA",345,"ORD","4-8pm","Wed","May",160,-3,"No"
792,"AA",347,"ORD","4-8pm","Wed","May",155,15,"No"
793,"AA",363,"ORD","4-8pm","Wed","May",155,0,"No"
794,"AA",371,"ORD","8-Mid","Wed","May",155,59,"Yes"
795,"AA",413,"MIA","4-8am","Wed","May",185,-1,"No"
796,"AA",599,"MIA","8-Noon","Wed","May",190,-4,"No"
797,"AA",611,"BNA","8-Noon","Wed","May",155,-7,"No"
798,"AA",701,"DFW","4-8am","Wed","May",225,-8,"No"
799,"AA",707,"DFW","4-8am","Wed","May",230,0,"No"
800,"AA",709,"DFW","4-8am","Wed","May",235,-7,"No"
801,"AA",713,"DFW","8-Noon","Wed","May",240,-7,"No"
802,"AA",721,"DFW","8-Noon","Wed","May",245,-3,"No"
803,"AA",731,"DFW","8-Noon","Wed","May",240,0,"No"
804,"AA",739,"DFW","8-Noon","Wed","May",240,21,"No"
805,"AA",743,"DFW","Noon-4pm","Wed","May",235,0,"No"
806,"AA",745,"DFW","Noon-4pm","Wed","May",240,77,"Yes"
807,"AA",751,"DFW","Noon-4pm","Wed","May",245,20,"No"
808,"AA",753,"DFW","Noon-4pm","Wed","May",240,-3,"No"
809,"AA",759,"DFW","Noon-4pm","Wed","May",245,42,"Yes"
810,"AA",763,"DFW","4-8pm","Wed","May",250,5,"No"
